agent,label,seed,implementation,shortfall_bps,effective_bps,fill_frac,duration,children,vwap,arrival,gross_cost,total_cost,total_fees,fee_bps,gross_effective_bps,net_effective_bps,hypothetical_liquidation_cost,hypothetical_liquidation_fees,completion_penalty_bps,optimization_cost_bps,unpriced_leftover_qty,fillable_leftover_qty,outstanding_qty,status,invalid_reasons,accounting,decision_horizon,decision_duration,settlement_duration,total_duration,settlement_complete,late_filled_qty,late_fees,settlement_pending_order_ids,cell,phase,episode_reward
twap,TWAP,44000,twap,3.079361057371818,3.079361057371818,1.0,29.0,20,99.9713462863797,99.99214034205232,47.5352112676079,70.38866102867429,22.853449761066397,0.9997920430985725,2.0795690142732455,3.079361057371818,0.0,0.0,0.0,3.079361057371818,0,0,0,VALID,[],"{'cash': 228511.6441609031, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -47.53521126761501, 'unrealized_pnl': 0.0, 'total_fees': 22.853449761066397, 'realized_pnl': -70.38866102868141, 'equity': 228511.6441609031, 'total_pnl': -70.38866102868141}",30.0,29.0,0.0,29.0,True,0,0.0,[],0,diagnostic,
random,Random,44000,random,2.795871293548443,2.795871293548443,1.0,24.5,40,99.97070403611521,99.99214034205232,49.00339537223942,63.90859437877866,14.905199006539245,0.6520722045617028,2.1437990889867407,2.795871293548443,0.0,0.0,0.0,2.795871293548443,0,0,0,VALID,[],"{'cash': 228518.124227553, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -49.00339537224235, 'unrealized_pnl': 0.0, 'total_fees': 14.905199006539245, 'realized_pnl': -63.9085943787816, 'equity': 228518.124227553, 'total_pnl': -63.9085943787816}",30.0,24.5,0.0,24.5,True,0,0.0,[],0,diagnostic,-2.7958712935481795
all_wait,all_wait capacity control,44000,fixed_action_zero,0.0,1.5139267375267496,0.0,30.0,0,99.99214034205232,99.99214034205232,0.0,0.0,0.0,0.0,0.5139781353402837,1.5139267375267496,11.748616700210793,22.85702842052314,0.0,1.5139267375267496,0,2286,0,VALID,[],"{'cash': 0.0, 'inventory': 2286, 'average_cost': 99.99214034205232, 'gross_realized_pnl': 0.0, 'unrealized_pnl': 35.93435613681001, 'total_fees': 0.0, 'realized_pnl': 0.0, 'equity': 228617.96717806841, 'total_pnl': 35.93435613681001}",30.0,30.0,0.0,30.0,True,0,0.0,[],0,diagnostic,-1.5139267375267496
all_market,all_market capacity control,44000,fixed_action_four,3.0519938053595124,3.0519938053595124,1.0,10.5,21,99.97161996475793,99.99214034205232,46.909582494958336,69.763094818902,22.853512323943665,0.9997947800974737,2.0521990252620386,3.0519938053595124,0.0,0.0,0.0,3.0519938053595124,0,0,0,VALID,[],"{'cash': 228512.26972711278, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -46.90958249497854, 'unrealized_pnl': 0.0, 'total_fees': 22.853512323943665, 'realized_pnl': -69.7630948189222, 'equity': 228512.26972711278, 'total_pnl': -69.7630948189222}",30.0,10.5,0.0,10.5,True,0,0.0,[],0,diagnostic,-3.0519938053600146
twap,TWAP,44001,twap,2.368142965219837,2.368142965219837,1.0,29.0,20,100.01460809916367,100.02829476861167,31.287726358141782,54.1510657696106,22.863339411468818,0.9998631720206802,1.368279793199157,2.368142965219837,0.0,0.0,0.0,2.368142965219837,0,0,0,VALID,[],"{'cash': 228610.5307752766, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -31.28772635814242, 'unrealized_pnl': 0.0, 'total_fees': 22.863339411468818, 'realized_pnl': -54.151065769611236, 'equity': 228610.5307752766, 'total_pnl': -54.151065769611236}",30.0,29.0,0.0,29.0,True,0,0.0,[],0,diagnostic,
random,Random,44001,random,2.4922144164830384,2.4922144164830384,1.0,18.0,31,100.01063219870404,100.02829476861167,40.37663480885456,56.98814166247628,16.611506853621716,0.726457042682657,1.7657573738003813,2.4922144164830384,0.0,0.0,0.0,2.4922144164830384,0,0,0,VALID,[],"{'cash': 228607.6936993836, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -40.37663480884535, 'unrealized_pnl': 0.0, 'total_fees': 16.611506853621716, 'realized_pnl': -56.98814166246707, 'equity': 228607.6936993836, 'total_pnl': -56.98814166246707}",30.0,18.0,0.0,18.0,True,0,0.0,[],0,diagnostic,-2.492214416482976
all_wait,all_wait capacity control,44001,fixed_action_zero,0.0,2.970279840989964,0.0,30.0,0,100.02829476861167,100.02829476861167,0.0,0.0,0.0,0.0,1.9704768886788322,2.970279840989964,45.057847082487996,22.86196239939638,0.0,2.970279840989964,0,2286,0,VALID,[],"{'cash': 0.0, 'inventory': 2286, 'average_cost': 100.02829476861167, 'gross_realized_pnl': 0.0, 'unrealized_pnl': -17.967178068388762, 'total_fees': 0.0, 'realized_pnl': 0.0, 'equity': 228646.7146629779, 'total_pnl': -17.967178068388762}",30.0,30.0,0.0,30.0,True,0,0.0,[],0,diagnostic,-2.9702798409899644
all_market,all_market capacity control,44001,fixed_action_four,2.0049362013422147,2.0049362013422147,1.0,10.5,21,100.01824155783345,100.02829476861167,22.981639839030617,45.845809859151345,22.864170020120728,0.9998994963294988,1.005036705012716,2.0049362013422147,0.0,0.0,0.0,2.0049362013422147,0,0,0,VALID,[],"{'cash': 228618.83603118718, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -22.981639839025263, 'unrealized_pnl': 0.0, 'total_fees': 22.864170020120728, 'realized_pnl': -45.84580985914599, 'equity': 228618.83603118718, 'total_pnl': -45.84580985914599}",30.0,10.5,0.0,10.5,True,0,0.0,[],0,diagnostic,-2.0049362013423715
twap,TWAP,44002,twap,3.55252345685304,3.55252345685304,1.0,29.0,20,99.96347150048146,99.98899647887325,58.350100603634615,81.2017501886447,22.85164958501008,0.9997447221265281,2.552778734726512,3.55252345685304,0.0,0.0,0.0,3.55252345685304,0,0,0,VALID,[],"{'cash': 228493.64420051567, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -58.35010060362275, 'unrealized_pnl': 0.0, 'total_fees': 22.85164958501008, 'realized_pnl': -81.20175018863283, 'equity': 228493.64420051567, 'total_pnl': -81.20175018863283}",30.0,29.0,0.0,29.0,True,0,0.0,[],0,diagnostic,
random,Random,44002,random,2.8022622543597104,2.8022622543597104,1.0,28.0,40,99.96691104633048,99.98899647887325,50.487298792768755,64.0526663103744,13.565367517605644,0.5934759558158569,2.2087862985438536,2.8022622543597104,0.0,0.0,0.0,2.8022622543597104,0,0,0,VALID,[],"{'cash': 228510.7932843937, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -50.48729879275854, 'unrealized_pnl': 0.0, 'total_fees': 13.565367517605644, 'realized_pnl': -64.05266631036417, 'equity': 228510.7932843937, 'total_pnl': -64.05266631036417}",30.0,28.0,0.0,28.0,True,0,0.0,[],0,diagnostic,-2.802262254359176
all_wait,all_wait capacity control,44002,fixed_action_zero,0.0,2.991133330188743,0.0,30.0,0,99.98899647887325,99.98899647887325,0.0,0.0,0.0,0.0,1.9913324634350866,2.991133330188743,45.51685110663113,22.85293290995976,0.0,2.991133330188743,0,2286,0,VALID,[],"{'cash': 0.0, 'inventory': 2286, 'average_cost': 99.98899647887325, 'gross_realized_pnl': 0.0, 'unrealized_pnl': 0.0, 'total_fees': 0.0, 'realized_pnl': 0.0, 'equity': 228574.84595070424, 'total_pnl': 0.0}",30.0,30.0,0.0,30.0,True,0,0.0,[],0,diagnostic,-2.991133330188743
all_market,all_market capacity control,44002,fixed_action_four,3.4667058578721024,3.4667058578721024,1.0,10.5,21,99.96432966785842,99.98899647887325,56.38832997987953,79.24017574195197,22.851845762072443,0.9997533047446876,2.4669525531274146,3.4667058578721024,0.0,0.0,0.0,3.4667058578721024,0,0,0,VALID,[],"{'cash': 228495.60577496234, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -56.38832997987855, 'unrealized_pnl': 0.0, 'total_fees': 22.851845762072443, 'realized_pnl': -79.24017574195099, 'equity': 228495.60577496234, 'total_pnl': -79.24017574195099}",30.0,10.5,0.0,10.5,True,0,0.0,[],0,diagnostic,-3.4667058578720904
twap,TWAP,44003,twap,1.9171179168915073,1.9171179168915073,1.0,29.0,20,99.98611254139009,99.9952842052314,20.966423541238633,43.82324886820041,22.856825326961772,0.9999082790362144,0.9172096378552929,1.9171179168915073,0.0,0.0,0.0,1.9171179168915073,0,0,0,VALID,[],"{'cash': 228545.39644429082, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -20.966423541259417, 'unrealized_pnl': 0.0, 'total_fees': 22.856825326961772, 'realized_pnl': -43.823248868221185, 'equity': 228545.39644429082, 'total_pnl': -43.823248868221185}",30.0,29.0,0.0,29.0,True,0,0.0,[],0,diagnostic,
random,Random,44003,random,1.8067134106622453,1.8067134106622453,1.0,25.0,44,99.98404963904161,99.9952842052314,25.6822183098525,41.29952087524486,15.617302565392357,0.683203809276564,1.1235096013856813,1.8067134106622453,0.0,0.0,0.0,1.8067134106622453,0,0,0,VALID,[],"{'cash': 228547.92017228383, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -25.682218309868205, 'unrealized_pnl': 0.0, 'total_fees': 15.617302565392357, 'realized_pnl': -41.29952087526056, 'equity': 228547.92017228383, 'total_pnl': -41.29952087526056}",30.0,25.0,0.0,25.0,True,0,0.0,[],0,diagnostic,-1.8067134106625364
all_wait,all_wait capacity control,44003,fixed_action_zero,0.0,2.4131509542627096,0.0,30.0,0,99.9952842052314,99.9952842052314,0.0,0.0,0.0,0.0,1.4132922834910588,2.4131509542627096,32.3063380281584,22.855691335513082,0.0,2.4131509542627096,0,2286,0,VALID,[],"{'cash': 0.0, 'inventory': 2286, 'average_cost': 99.9952842052314, 'gross_realized_pnl': 0.0, 'unrealized_pnl': -14.373742454736998, 'total_fees': 0.0, 'realized_pnl': 0.0, 'equity': 228574.84595070424, 'total_pnl': -14.373742454736998}",30.0,30.0,0.0,30.0,True,0,0.0,[],0,diagnostic,-2.41315095426271
all_market,all_market capacity control,44003,fixed_action_four,1.7012122144600088,1.7012122144600088,1.0,10.5,21,99.98827171251482,99.9952842052314,16.030558350107583,38.88787726358844,22.85731891348086,0.9999298717657293,0.7012823426942792,1.7012122144600088,0.0,0.0,0.0,1.7012122144600088,0,0,0,VALID,[],"{'cash': 228550.33181589548, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -16.03055835010852, 'unrealized_pnl': 0.0, 'total_fees': 22.85731891348086, 'realized_pnl': -38.88787726358938, 'equity': 228550.33181589548, 'total_pnl': -38.88787726358938}",30.0,10.5,0.0,10.5,True,0,0.0,[],0,diagnostic,-1.7012122144597048
twap,TWAP,44004,twap,2.80719224709973,2.80719224709973,1.0,29.0,20,99.98978450757036,100.00785965794769,41.319793762566874,64.17745850099743,22.85766473843055,0.9998192627015586,1.8073729843981714,2.80719224709973,0.0,0.0,0.0,2.80719224709973,0,0,0,VALID,[],"{'cash': 228553.78971956755, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -41.319793762570484, 'unrealized_pnl': 0.0, 'total_fees': 22.85766473843055, 'realized_pnl': -64.17745850100104, 'equity': 228553.78971956755, 'total_pnl': -64.17745850100104}",30.0,29.0,0.0,29.0,True,0,0.0,[],0,diagnostic,
random,Random,44004,random,2.616558663651626,2.616558663651626,1.0,23.5,37,99.98890021009699,100.00785965794769,43.34129778672845,59.8192322686198,16.47793448189135,0.7207628816442426,1.8957957820073832,2.616558663651626,0.0,0.0,0.0,2.616558663651626,0,0,0,VALID,[],"{'cash': 228558.14794579992, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -43.341297786715344, 'unrealized_pnl': 0.0, 'total_fees': 16.47793448189135, 'realized_pnl': -59.8192322686067, 'equity': 228558.14794579992, 'total_pnl': -59.8192322686067}",30.0,23.5,0.0,23.5,True,0,0.0,[],0,diagnostic,-2.6165586636512708
all_wait,all_wait capacity control,44004,fixed_action_zero,0.0,3.77287064254867,0.0,30.0,0,100.00785965794769,100.00785965794769,0.0,0.0,0.0,0.0,2.7731479573444044,3.77287064254867,63.39914486920905,22.85545680331992,0.0,3.77287064254867,0,2286,0,VALID,[],"{'cash': 0.0, 'inventory': 2286, 'average_cost': 100.00785965794769, 'gross_realized_pnl': 0.0, 'unrealized_pnl': -35.93435613681001, 'total_fees': 0.0, 'realized_pnl': 0.0, 'equity': 228582.0328219316, 'total_pnl': -35.93435613681001}",30.0,30.0,0.0,30.0,True,0,0.0,[],0,diagnostic,-3.77287064254867
all_market,all_market capacity control,44004,fixed_action_four,3.0310459318201297,3.0310459318201297,1.0,10.5,21,99.98754557088816,100.00785965794769,46.43800301810218,69.29515593560721,22.857152917505033,0.9997968750943276,2.0312490567258017,3.0310459318201297,0.0,0.0,0.0,3.0310459318201297,0,0,0,VALID,[],"{'cash': 228548.672022133, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -46.43800301810701, 'unrealized_pnl': 0.0, 'total_fees': 22.857152917505033, 'realized_pnl': -69.29515593561204, 'equity': 228548.672022133, 'total_pnl': -69.29515593561204}",30.0,10.5,0.0,10.5,True,0,0.0,[],0,diagnostic,-3.031045931820412
twap,TWAP,44005,twap,2.284869274997922,2.284869274997922,1.0,29.0,20,99.9698609966888,99.9827087525151,29.36996981892151,52.223080042764565,22.85311022384305,0.999871500222522,1.2849977747753993,2.284869274997922,0.0,0.0,0.0,2.284869274997922,0,0,0,VALID,[],"{'cash': 228508.24912820678, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -29.369969818907563, 'unrealized_pnl': 0.0, 'total_fees': 22.85311022384305, 'realized_pnl': -52.22308004275061, 'equity': 228508.24912820678, 'total_pnl': -52.22308004275061}",30.0,29.0,0.0,29.0,True,0,0.0,[],0,diagnostic,
random,Random,44005,random,1.8999113692656333,1.8999113692656333,1.0,25.0,41,99.97041247924996,99.9827087525151,28.109280684094152,43.4244639713175,15.315183287223347,0.6700713880775125,1.2298399811881207,1.8999113692656333,0.0,0.0,0.0,1.8999113692656333,0,0,0,VALID,[],"{'cash': 228517.04774427818, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -28.109280684097257, 'unrealized_pnl': 0.0, 'total_fees': 15.315183287223347, 'realized_pnl': -43.424463971320606, 'equity': 228517.04774427818, 'total_pnl': -43.424463971320606}",30.0,25.0,0.0,25.0,True,0,0.0,[],0,diagnostic,-1.899911369266091
all_wait,all_wait capacity control,44005,fixed_action_zero,0.0,1.746687571608496,0.0,30.0,0,99.9827087525151,99.9827087525151,0.0,0.0,0.0,0.0,0.7467622478332793,1.746687571608496,17.068033199206816,22.85434041750503,0.0,1.746687571608496,0,2286,0,VALID,[],"{'cash': 0.0, 'inventory': 2286, 'average_cost': 99.9827087525151, 'gross_realized_pnl': 0.0, 'unrealized_pnl': 35.934356136842496, 'total_fees': 0.0, 'realized_pnl': 0.0, 'equity': 228596.40656438636, 'total_pnl': 35.934356136842496}",30.0,30.0,0.0,30.0,True,0,0.0,[],0,diagnostic,-1.746687571608496
all_market,all_market capacity control,44005,fixed_action_four,2.6626830085042936,2.6626830085042936,1.0,10.5,21,99.96608313485463,99.9827087525151,38.0061619718346,60.85840857646238,22.852246604627783,0.9998337150706573,1.6628492934336365,2.6626830085042936,0.0,0.0,0.0,2.6626830085042936,0,0,0,VALID,[],"{'cash': 228499.61379967304, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -38.00616197182494, 'unrealized_pnl': 0.0, 'total_fees': 22.852246604627783, 'realized_pnl': -60.85840857645272, 'equity': 228499.61379967304, 'total_pnl': -60.85840857645272}",30.0,10.5,0.0,10.5,True,0,0.0,[],0,diagnostic,-2.6626830085041346
twap,TWAP,44006,twap,1.9579180421698903,1.9579180421698903,1.0,29.0,20,100.0045658905313,100.01414738430584,21.90329476860751,44.76433853118296,22.861043762575445,0.9999041986156442,0.9580138435542459,1.9579180421698903,0.0,0.0,0.0,1.9579180421698903,0,0,0,VALID,[],"{'cash': 228587.57658199212, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -21.90329476861818, 'unrealized_pnl': 0.0, 'total_fees': 22.861043762575445, 'realized_pnl': -44.76433853119363, 'equity': 228587.57658199212, 'total_pnl': -44.76433853119363}",30.0,29.0,0.0,29.0,True,0,0.0,[],0,diagnostic,
random,Random,44006,random,2.398790457675918,2.398790457675918,1.0,29.5,47,99.99710230983452,100.01414738430584,38.96504024144474,54.84410777162582,15.879067530181082,0.6945241196520373,1.7042663380238803,2.398790457675918,0.0,0.0,0.0,2.398790457675918,0,0,0,VALID,[],"{'cash': 228577.4968127516, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -38.965040241457956, 'unrealized_pnl': 0.0, 'total_fees': 15.879067530181082, 'realized_pnl': -54.84410777163904, 'equity': 228577.4968127516, 'total_pnl': -54.84410777163904}",30.0,29.5,0.0,29.5,True,0,0.0,[],0,diagnostic,-2.3987904576760912
all_wait,all_wait capacity control,44006,fixed_action_zero,0.0,3.0061693918912833,0.0,30.0,0,100.01414738430584,100.01414738430584,0.0,0.0,0.0,0.0,2.0063700288941733,3.0061693918912833,45.87210764588525,22.85864688128773,0.0,3.0061693918912833,0,2286,0,VALID,[],"{'cash': 0.0, 'inventory': 2286, 'average_cost': 100.01414738430584, 'gross_realized_pnl': 0.0, 'unrealized_pnl': 0.0, 'total_fees': 0.0, 'realized_pnl': 0.0, 'equity': 228632.34092052316, 'total_pnl': 0.0}",30.0,30.0,0.0,30.0,True,0,0.0,[],0,diagnostic,-3.0061693918912837
all_market,all_market capacity control,44006,fixed_action_four,2.189457296227163,2.189457296227163,1.0,10.5,21,100.00224993882807,100.01414738430584,27.197560362177477,50.05807469819355,22.860514336016077,0.9998810423746138,1.189576253852549,2.189457296227163,0.0,0.0,0.0,2.189457296227163,0,0,0,VALID,[],"{'cash': 228582.28284582507, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': -27.197560362178237, 'unrealized_pnl': 0.0, 'total_fees': 22.860514336016077, 'realized_pnl': -50.05807469819432, 'equity': 228582.28284582507, 'total_pnl': -50.05807469819432}",30.0,10.5,0.0,10.5,True,0,0.0,[],0,diagnostic,-2.1894572962269696
twap,TWAP,44007,twap,0.9180512272027467,0.9180512272027467,1.0,29.0,20,100.01182318099323,100.01100352112677,-1.873742454737749,20.9889603244373,22.86270277917505,1.0000081956968492,-0.08195696849410261,0.9180512272027467,0.0,0.0,0.0,0.9180512272027467,0,0,0,VALID,[],"{'cash': 228604.16508897138, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': 1.8737424547291965, 'unrealized_pnl': 0.0, 'total_fees': 22.86270277917505, 'realized_pnl': -20.988960324445852, 'equity': 228604.16508897138, 'total_pnl': -20.988960324445852}",30.0,29.0,0.0,29.0,True,0,0.0,[],0,diagnostic,
random,Random,44007,random,0.5017132512961685,0.5017132512961685,1.0,21.5,34,100.0132177029808,100.01100352112677,-5.061619718313611,11.470426936615958,16.53204665492957,0.7231070755829849,-0.22139382428681634,0.5017132512961685,0.0,0.0,0.0,0.5017132512961685,0,0,0,VALID,[],"{'cash': 228613.6836223592, 'inventory': 0, 'average_cost': 0.0, 'gross_realized_pnl': 5.0616197183128975, 'unrealized_pnl': 0.0, 'total_fees': 16.53204665492957, 'realized_pnl': -11.470426936616672, 'equity': 228613.6836223592, 'total_pnl': -11.470426936616672}",30.0,21.5,0.0,21.5,True,0,0.0,[],0,diagnostic,-0.5017132512963332
