agent,label,seed,shortfall_bps,effective_bps,fill_frac,duration,children,vwap,arrival,scenario
twap,TWAP,1028,4.302084895754589,4.302084895754589,1.0,57.5,20,99.961977,100.005,high_latency
vwap,VWAP,1028,5.8020098995044025,5.8020098995044025,1.0,57.5,20,99.946977,100.005,high_latency
ac,Almgren-Chriss,1029,4.121681747738744,4.121681747738744,1.0,57.5,20,99.973777,100.015,high_latency
heuristic,Heuristic,1029,3.462896543480109,3.826226066090817,0.9075,60.0,120,99.9803658402204,100.015,high_latency
pov,POV,1029,2.706194070888892,2.706194070888892,1.0,53.5,106,99.987934,100.015,high_latency
random,Random,1029,4.547517872318422,4.547517872318422,1.0,59.5,94,99.969518,100.015,high_latency
twap,TWAP,1029,2.3065540168970524,2.3065540168970524,1.0,57.5,20,99.991931,100.015,high_latency
vwap,VWAP,1029,1.503374493825932,1.503374493825932,1.0,57.5,20,99.999964,100.015,high_latency
ac,Almgren-Chriss,1030,2.619469026548664,2.619469026548664,1.0,57.5,20,99.978804,100.005,high_latency
heuristic,Heuristic,1030,2.709629237416561,3.0685465726711745,0.9053,60.0,120,99.9779023528112,100.005,high_latency
pov,POV,1030,2.927253637318623,2.927253637318623,1.0,57.5,113,99.975726,100.005,high_latency
random,Random,1030,5.079146042698397,5.079146042698397,1.0,52.0,89,99.954206,100.005,high_latency
twap,TWAP,1030,3.531523423828354,3.531523423828354,1.0,57.5,20,99.969683,100.005,high_latency
vwap,VWAP,1030,3.9891005449720263,3.9891005449720263,1.0,57.5,20,99.965107,100.005,high_latency
ac,Almgren-Chriss,1031,5.950897544877367,5.950897544877367,1.0,57.5,20,99.935494,99.995,high_latency
heuristic,Heuristic,1031,3.245980600112187,3.680884044203008,0.9147,60.0,120,99.9625418169892,99.995,high_latency
pov,POV,1031,5.082854142706864,5.082854142706864,1.0,56.0,110,99.944174,99.995,high_latency
random,Random,1031,4.433750623184317,4.492524626231198,0.9884,60.0,96,99.95066471064348,99.995,high_latency
twap,TWAP,1031,3.909295464774001,3.909295464774001,1.0,57.5,20,99.955909,99.995,high_latency
vwap,VWAP,1031,2.600030001499327,2.600030001499327,1.0,57.5,20,99.969001,99.995,high_latency
ac,Almgren-Chriss,1032,4.878531779767172,4.878531779767172,1.0,57.5,20,99.936222,99.985,high_latency
heuristic,Heuristic,1032,3.50712045724905,3.954493173976527,0.8947,60.0,120,99.9499340561082,99.985,high_latency
pov,POV,1032,4.141221183178108,4.141221183178108,1.0,57.0,113,99.943594,99.985,high_latency
random,Random,1032,3.6328449267383154,3.6328449267383154,1.0,57.0,96,99.948677,99.985,high_latency
twap,TWAP,1032,5.195279291893391,5.195279291893391,1.0,57.5,20,99.933055,99.985,high_latency
vwap,VWAP,1032,3.538330749612503,3.538330749612503,1.0,57.5,20,99.949622,99.985,high_latency
ac,Almgren-Chriss,1033,3.5824626306059475,3.5824626306059475,1.0,57.5,20,99.97917,100.015,high_latency
heuristic,Heuristic,1033,3.2470333329221845,3.560365945108636,0.9074,60.0,120,99.9825247961208,100.015,high_latency
pov,POV,1033,4.093885917111677,4.093885917111677,1.0,56.5,111,99.974055,100.015,high_latency
random,Random,1033,3.6246563015551714,3.6246563015551714,1.0,54.0,90,99.978748,100.015,high_latency
twap,TWAP,1033,2.849672549117289,2.849672549117289,1.0,57.5,20,99.986499,100.015,high_latency
vwap,VWAP,1033,3.9079138129276094,3.9079138129276094,1.0,57.5,20,99.975915,100.015,high_latency
ac,Almgren-Chriss,1034,5.258237088145506,5.258237088145506,1.0,57.5,20,99.952415,100.005,high_latency
heuristic,Heuristic,1034,3.707524826483815,4.126093695315135,0.9027,60.0,120,99.96792289797276,100.005,high_latency
pov,POV,1034,4.448277586121116,4.448277586121116,1.0,48.0,93,99.960515,100.005,high_latency
random,Random,1034,4.739463026848742,4.739463026848742,1.0,53.0,83,99.957603,100.005,high_latency
twap,TWAP,1034,4.04199790010486,4.04199790010486,1.0,57.5,20,99.964578,100.005,high_latency
vwap,VWAP,1034,2.489075546222672,2.489075546222672,1.0,57.5,20,99.980108,100.005,high_latency
ac,Almgren-Chriss,1035,3.702814859256557,3.702814859256557,1.0,57.5,20,99.96797,100.005,high_latency
heuristic,Heuristic,1035,4.387541355742633,4.857357132142758,0.9061,60.0,120,99.9611223926719,100.005,high_latency
pov,POV,1035,5.327633618319311,5.327633618319311,1.0,51.0,100,99.951721,100.005,high_latency
random,Random,1035,4.493075346232779,4.493075346232779,1.0,59.0,95,99.960067,100.005,high_latency
twap,TWAP,1035,4.294585270736131,4.294585270736131,1.0,57.5,20,99.962052,100.005,high_latency
vwap,VWAP,1035,3.456627168641498,3.456627168641498,1.0,57.5,20,99.970432,100.005,high_latency
ac,Almgren-Chriss,1036,2.2687134356712075,2.2687134356712075,1.0,57.5,20,99.972314,99.995,high_latency
heuristic,Heuristic,1036,3.717682047224994,4.061303065154064,0.9122,60.0,120,99.95782503836878,99.995,high_latency
pov,POV,1036,4.739936996849927,4.739936996849927,1.0,56.0,110,99.947603,99.995,high_latency
random,Random,1036,2.652812324869842,2.795939796989721,0.9628,60.0,94,99.96847320315749,99.995,high_latency
twap,TWAP,1036,4.119505975299059,4.119505975299059,1.0,57.5,20,99.953807,99.995,high_latency
vwap,VWAP,1036,3.8958947947388607,3.8958947947388607,1.0,57.5,20,99.956043,99.995,high_latency
ac,Almgren-Chriss,1037,3.5602780139012973,3.5602780139012973,1.0,57.5,20,99.959399,99.995,high_latency
heuristic,Heuristic,1037,3.045637306451337,3.586879343967035,0.8948,60.0,120,99.96454514975414,99.995,high_latency
pov,POV,1037,6.701235061752907,6.701235061752907,1.0,53.0,101,99.927991,99.995,high_latency
random,Random,1037,2.7267363368168027,2.7267363368168027,1.0,56.5,92,99.967734,99.995,high_latency
twap,TWAP,1037,5.660283014150562,5.660283014150562,1.0,57.5,20,99.9384,99.995,high_latency
vwap,VWAP,1037,4.356217810890311,4.356217810890311,1.0,57.5,20,99.95144,99.995,high_latency
ac,Almgren-Chriss,1038,4.25238738063077,4.25238738063077,1.0,57.5,20,99.962474,100.005,high_latency
heuristic,Heuristic,1038,2.541819402479235,2.9057547122641334,0.9083,60.0,120,99.97958053506552,100.005,high_latency
pov,POV,1038,3.2252387380624508,3.2252387380624508,1.0,57.0,113,99.972746,100.005,high_latency
random,Random,1038,5.548038688755257,5.959902004899286,0.9086,60.0,96,99.9495168390931,100.005,high_latency
twap,TWAP,1038,3.989600519973379,3.989600519973379,1.0,57.5,20,99.965102,100.005,high_latency
vwap,VWAP,1038,2.9037548122587262,2.9037548122587262,1.0,57.5,20,99.975961,100.005,high_latency
ac,Almgren-Chriss,1039,4.301515075752961,4.301515075752961,1.0,57.5,20,99.95198700000002,99.995,high_latency
heuristic,Heuristic,1039,2.0863914263497176,2.4047202360116464,0.9028,60.0,120,99.9741371289322,99.995,high_latency
pov,POV,1039,3.675583779189041,3.675583779189041,1.0,60.0,117,99.958246,99.995,high_latency
random,Random,1039,4.417320866043876,4.417320866043876,1.0,57.5,94,99.950829,99.995,high_latency
twap,TWAP,1039,2.7516375818793994,2.7516375818793994,1.0,57.5,20,99.967485,99.995,high_latency
vwap,VWAP,1039,3.821091054553348,3.821091054553348,1.0,57.5,20,99.956791,99.995,high_latency
ac,Almgren-Chriss,1040,1.8875943797197137,1.8875943797197137,1.0,57.5,20,99.976125,99.995,high_latency
heuristic,Heuristic,1040,3.3650450614447003,3.7246862343119775,0.9051,60.0,120,99.96135123190808,99.995,high_latency
pov,POV,1040,4.01020051002572,4.01020051002572,1.0,53.5,103,99.9549,99.995,high_latency
random,Random,1040,4.456959559968741,4.575028751437895,0.9708,60.0,90,99.9504326328801,99.995,high_latency
twap,TWAP,1040,5.202460123005872,5.202460123005872,1.0,57.5,20,99.942978,99.995,high_latency
vwap,VWAP,1040,2.128806440321315,2.128806440321315,1.0,57.5,20,99.973713,99.995,high_latency
ac,Almgren-Chriss,1041,4.0598970051503445,4.0598970051503445,1.0,57.5,20,99.964399,100.005,high_latency
heuristic,Heuristic,1041,4.450865013335905,5.019749012549809,0.9057,60.0,120,99.96048912443412,100.005,high_latency
pov,POV,1041,3.284735763212401,3.284735763212401,1.0,52.5,104,99.972151,100.005,high_latency
random,Random,1041,5.545722713864584,5.545722713864584,1.0,53.5,91,99.94954,100.005,high_latency
twap,TWAP,1041,3.3479326033690806,3.3479326033690806,1.0,57.5,20,99.971519,100.005,high_latency
vwap,VWAP,1041,4.8999550022499285,4.8999550022499285,1.0,57.5,20,99.955998,100.005,high_latency
ac,Almgren-Chriss,1042,3.116055802790832,3.116055802790832,1.0,57.5,20,99.963841,99.995,high_latency
heuristic,Heuristic,1042,3.2797170584782003,3.6986849342471344,0.895,60.0,120,99.96220446927374,99.995,high_latency
pov,POV,1042,0.7900395019759718,0.7900395019759718,1.0,54.0,105,99.9871,99.995,high_latency
random,Random,1042,3.613180659032326,3.613180659032326,1.0,51.5,87,99.95887,99.995,high_latency
twap,TWAP,1042,3.532476623831951,3.532476623831951,1.0,57.5,20,99.959677,99.995,high_latency
vwap,VWAP,1042,5.262663133156274,5.262663133156274,1.0,57.5,20,99.942376,99.995,high_latency
ac,Almgren-Chriss,1043,0.487451254873785,0.487451254873785,1.0,57.5,20,100.005125,100.01,high_latency
heuristic,Heuristic,1043,2.909504834162705,3.316068393160388,0.9157,60.0,120,99.98090204215356,100.01,high_latency
pov,POV,1043,4.647535246474581,4.647535246474581,1.0,52.5,102,99.96352000000002,100.01,high_latency
random,Random,1043,4.234776522346933,4.234776522346933,1.0,55.0,89,99.967648,100.01,high_latency
twap,TWAP,1043,6.094690530947767,6.094690530947767,1.0,57.5,20,99.949047,100.01,high_latency
vwap,VWAP,1043,3.447955204479569,3.447955204479569,1.0,57.5,20,99.975517,100.01,high_latency
ac,Almgren-Chriss,1044,3.525776288815291,3.525776288815291,1.0,57.5,20,99.959744,99.995,high_latency
heuristic,Heuristic,1044,3.740840993003506,4.122306115306266,0.9175,60.0,120,99.95759346049046,99.995,high_latency
pov,POV,1044,4.642232111605406,4.642232111605406,1.0,52.0,101,99.94858,99.995,high_latency
random,Random,1044,4.147107355367501,4.147107355367501,1.0,60.0,93,99.953531,99.995,high_latency
twap,TWAP,1044,3.131156557827295,3.131156557827295,1.0,57.5,20,99.96369,99.995,high_latency
vwap,VWAP,1044,3.823591179558288,3.823591179558288,1.0,57.5,20,99.95676600000002,99.995,high_latency
ac,Almgren-Chriss,1045,2.7708614569277943,2.7708614569277943,1.0,57.5,20,99.97729,100.005,high_latency
heuristic,Heuristic,1045,2.7522131437711463,3.1110444477769827,0.9146,60.0,120,99.97747649245572,100.005,high_latency
pov,POV,1045,4.739463026848742,4.739463026848742,1.0,53.5,104,99.957603,100.005,high_latency
random,Random,1045,3.5698215089242624,3.5698215089242624,1.0,53.5,88,99.9693,100.005,high_latency
twap,TWAP,1045,5.656217189139685,5.656217189139685,1.0,57.5,20,99.94843500000002,100.005,high_latency
vwap,VWAP,1045,3.773811309433961,3.773811309433961,1.0,57.5,20,99.96726,100.005,high_latency
ac,Almgren-Chriss,1046,2.5869293464664533,2.5869293464664533,1.0,57.5,20,99.96913200000002,99.995,high_latency
heuristic,Heuristic,1046,3.861397083231735,4.164408220410276,0.897,60.0,120,99.95638795986622,99.995,high_latency
pov,POV,1046,3.8998949947496766,3.8998949947496766,1.0,54.0,106,99.956003,99.995,high_latency
random,Random,1046,5.3424671233553065,5.3424671233553065,1.0,52.5,82,99.941578,99.995,high_latency
twap,TWAP,1046,3.493374668734234,3.493374668734234,1.0,57.5,20,99.960068,99.995,high_latency
vwap,VWAP,1046,4.2893144657232485,4.2893144657232485,1.0,57.5,20,99.952109,99.995,high_latency
ac,Almgren-Chriss,1047,2.797239861992873,2.797239861992873,1.0,57.5,20,99.967029,99.995,high_latency
heuristic,Heuristic,1047,3.893377736506073,4.234611730585898,0.9095,60.0,120,99.9560681693238,99.995,high_latency
pov,POV,1047,3.9022951147550735,3.9022951147550735,1.0,59.0,113,99.955979,99.995,high_latency
random,Random,1047,3.0479523976201603,3.0479523976201603,1.0,58.0,90,99.964522,99.995,high_latency
twap,TWAP,1047,4.211510575529624,4.211510575529624,1.0,57.5,20,99.952887,99.995,high_latency
vwap,VWAP,1047,1.9409970498520936,1.9409970498520936,1.0,57.5,20,99.975591,99.995,high_latency
ac,Almgren-Chriss,1048,3.3241337933105557,3.3241337933105557,1.0,57.5,20,99.971757,100.005,high_latency
heuristic,Heuristic,1048,4.526963984127221,4.7882605869712185,0.8937,60.0,120,99.95972809667674,100.005,high_latency
pov,POV,1048,5.178041097944684,5.178041097944684,1.0,57.5,113,99.953217,100.005,high_latency
random,Random,1048,3.4876256187198527,3.4876256187198527,1.0,57.5,94,99.970122,100.005,high_latency
twap,TWAP,1048,6.615569221539616,6.615569221539616,1.0,57.5,20,99.938841,100.005,high_latency
vwap,VWAP,1048,2.6444677766107967,2.6444677766107967,1.0,57.5,20,99.978554,100.005,high_latency
ac,Almgren-Chriss,1049,3.624018799060248,3.624018799060248,1.0,57.5,20,99.968758,100.005,high_latency
heuristic,Heuristic,1049,1.8500920385145585,2.0061996900146,0.8941,60.0,120,99.98649815456884,100.005,high_latency
pov,POV,1049,5.270736463177481,5.270736463177481,1.0,55.5,108,99.95229,100.005,high_latency
random,Random,1049,5.603044838819586,6.651667416629212,0.8391,60.0,89,99.94896675008938,100.005,high_latency
twap,TWAP,1049,3.4401279936005262,3.4401279936005262,1.0,57.5,20,99.970597,100.005,high_latency
vwap,VWAP,1049,4.225088745562783,4.225088745562783,1.0,57.5,20,99.962747,100.005,high_latency
ac,Almgren-Chriss,1050,3.465426728663107,3.465426728663107,1.0,57.5,20,99.970344,100.005,high_latency
heuristic,Heuristic,1050,4.071303464704231,4.504074796260699,0.9104,60.0,120,99.96428492970122,100.005,high_latency
pov,POV,1050,4.151492425379077,4.151492425379077,1.0,60.0,116,99.963483,100.005,high_latency
random,Random,1050,5.134243287835725,5.134243287835725,1.0,57.5,83,99.953655,100.005,high_latency
twap,TWAP,1050,4.463876806158926,4.463876806158926,1.0,57.5,20,99.960359,100.005,high_latency
vwap,VWAP,1050,3.494525273735597,3.494525273735597,1.0,57.5,20,99.970053,100.005,high_latency
ac,Almgren-Chriss,1051,1.06214689265567,1.06214689265567,1.0,57.5,20,99.994378,100.005,high_latency
heuristic,Heuristic,1051,4.294458347708846,4.529373531323279,0.9161,60.0,120,99.96205326929372,100.005,high_latency
pov,POV,1051,2.8908554572267606,2.8908554572267606,1.0,60.0,118,99.97609,100.005,high_latency
random,Random,1051,4.205185203646199,4.29618519073973,0.9786,60.0,87,99.96294604537094,100.005,high_latency
twap,TWAP,1051,3.9504024798761286,3.9504024798761286,1.0,57.5,20,99.965494,100.005,high_latency
vwap,VWAP,1051,4.562071896404775,4.562071896404775,1.0,57.5,20,99.959377,100.005,high_latency
ac,Almgren-Chriss,1052,3.5871793589674827,3.5871793589674827,1.0,57.5,20,99.95913,99.995,high_latency
heuristic,Heuristic,1052,3.933518887044301,4.319215960797545,0.8991,60.0,120,99.955666777889,99.995,high_latency
pov,POV,1052,1.7833891694576172,1.7833891694576172,1.0,60.0,118,99.977167,99.995,high_latency
random,Random,1052,5.849892494624286,5.849892494624286,1.0,56.5,91,99.936504,99.995,high_latency
twap,TWAP,1052,5.30046502325084,5.30046502325084,1.0,57.5,20,99.941998,99.995,high_latency
vwap,VWAP,1052,4.086904345217098,4.086904345217098,1.0,57.5,20,99.954133,99.995,high_latency
ac,Almgren-Chriss,1053,3.3531323433835034,3.3531323433835034,1.0,57.5,20,99.971467,100.005,high_latency
heuristic,Heuristic,1053,2.764473066132228,3.0155492225387976,0.9017,60.0,120,99.97735388710214,100.005,high_latency
pov,POV,1053,3.2508374581272976,3.2508374581272976,1.0,58.0,113,99.97249,100.005,high_latency
random,Random,1053,4.336398935679769,4.370781460926139,0.9952,60.0,102,99.96163384244372,100.005,high_latency
twap,TWAP,1053,4.433378331083743,4.433378331083743,1.0,57.5,20,99.960664,100.005,high_latency
vwap,VWAP,1053,4.265186740663194,4.265186740663194,1.0,57.5,20,99.962346,100.005,high_latency
ac,Almgren-Chriss,1054,3.146742662866589,3.146742662866589,1.0,57.5,20,99.973531,100.005,high_latency
heuristic,Heuristic,1054,2.740025226076047,3.038748062596428,0.9123,60.0,120,99.97759837772662,100.005,high_latency
pov,POV,1054,3.397930103495165,3.397930103495165,1.0,57.0,113,99.971019,100.005,high_latency
random,Random,1054,3.406809656719307,4.71196440177985,0.7149,60.0,89,99.97093020002798,100.005,high_latency
twap,TWAP,1054,5.827008649568355,5.827008649568355,1.0,57.5,20,99.946727,100.005,high_latency
vwap,VWAP,1054,3.5332233388333147,3.5332233388333147,1.0,57.5,20,99.969666,100.005,high_latency
ac,Almgren-Chriss,1055,3.1767588379425877,3.1767588379425877,1.0,57.5,20,99.963234,99.995,high_latency
heuristic,Heuristic,1055,3.923433597553472,4.370518525926794,0.9106,60.0,120,99.95576762574126,99.995,high_latency
pov,POV,1055,3.0884544227205715,3.0884544227205715,1.0,58.5,116,99.964117,99.995,high_latency
random,Random,1055,6.612430621531359,6.612430621531359,1.0,54.5,86,99.928879,99.995,high_latency
twap,TWAP,1055,3.5310765538274382,3.5310765538274382,1.0,57.5,20,99.959691,99.995,high_latency
vwap,VWAP,1055,4.040702035100911,4.040702035100911,1.0,57.5,20,99.954595,99.995,high_latency
ac,Almgren-Chriss,1056,5.872719092136986,5.872719092136986,1.0,57.5,20,99.956264,100.015,high_latency
heuristic,Heuristic,1056,5.196246789250984,5.6558516222562085,0.9113,60.0,120,99.96302973773732,100.015,high_latency
pov,POV,1056,4.99935009748467,4.99935009748467,1.0,57.0,112,99.964999,100.015,high_latency
random,Random,1056,5.64715292706017,5.64715292706017,1.0,45.0,74,99.95852,100.015,high_latency
twap,TWAP,1056,6.771984202368873,6.771984202368873,1.0,57.5,20,99.94727,100.015,high_latency
vwap,VWAP,1056,5.613857921311888,5.613857921311888,1.0,57.5,20,99.958853,100.015,high_latency
ac,Almgren-Chriss,1057,5.783489174458575,5.783489174458575,1.0,57.5,20,99.937168,99.995,high_latency
heuristic,Heuristic,1057,4.324791200919804,4.718135906794985,0.9058,60.0,120,99.9517542503864,99.995,high_latency
pov,POV,1057,4.273913695684519,4.273913695684519,1.0,56.0,109,99.952263,99.995,high_latency
random,Random,1057,4.653932696635586,4.653932696635586,1.0,52.5,90,99.948463,99.995,high_latency
twap,TWAP,1057,6.120706035301556,6.120706035301556,1.0,57.5,20,99.933796,99.995,high_latency
vwap,VWAP,1057,4.703435171758512,4.703435171758512,1.0,57.5,20,99.947968,99.995,high_latency
ac,Almgren-Chriss,1058,2.9090454522729714,2.9090454522729714,1.0,57.5,20,99.965911,99.995,high_latency
heuristic,Heuristic,1058,3.7714235607117312,4.2044102205111535,0.9077,60.0,120,99.95728765010466,99.995,high_latency
pov,POV,1058,3.467973398670285,3.467973398670285,1.0,50.5,99,99.960322,99.995,high_latency
random,Random,1058,4.421421071054233,4.421421071054233,1.0,45.5,75,99.950788,99.995,high_latency
twap,TWAP,1058,2.363218160908532,2.363218160908532,1.0,57.5,20,99.971369,99.995,high_latency
vwap,VWAP,1058,4.680634031700866,4.680634031700866,1.0,57.5,20,99.948196,99.995,high_latency
ac,Almgren-Chriss,1059,4.7858607069640025,4.7858607069640025,1.0,57.5,20,99.957139,100.005,high_latency
heuristic,Heuristic,1059,3.3528184096454776,3.612119394030985,0.9176,60.0,120,99.97147013949434,100.005,high_latency
pov,POV,1059,2.9794510274492008,2.9794510274492008,1.0,51.5,99,99.975204,100.005,high_latency
random,Random,1059,5.867806609669203,5.867806609669203,1.0,50.5,85,99.946319,100.005,high_latency
twap,TWAP,1059,5.986000699965485,5.986000699965485,1.0,57.5,20,99.945137,100.005,high_latency
vwap,VWAP,1059,4.984850757462002,4.984850757462002,1.0,57.5,20,99.955149,100.005,high_latency
ac,Almgren-Chriss,1060,4.618530926546417,4.618530926546417,1.0,57.5,20,99.948817,99.995,high_latency
heuristic,Heuristic,1060,3.6065959198981834,3.911795589778941,0.9134,60.0,120,99.95893584409896,99.995,high_latency
